@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute inputs-101 numeric
@attribute inputs-102 numeric
@attribute inputs-103 numeric
@attribute inputs-104 numeric
@attribute inputs-105 numeric
@attribute inputs-106 numeric
@attribute inputs-107 numeric
@attribute inputs-108 numeric
@attribute inputs-109 numeric
@attribute inputs-110 numeric
@attribute inputs-111 numeric
@attribute inputs-112 numeric
@attribute inputs-113 numeric
@attribute inputs-114 numeric
@attribute inputs-115 numeric
@attribute inputs-116 numeric
@attribute inputs-117 numeric
@attribute inputs-118 numeric
@attribute inputs-119 numeric
@attribute inputs-120 numeric
@attribute inputs-121 numeric
@attribute inputs-122 numeric
@attribute inputs-123 numeric
@attribute inputs-124 numeric
@attribute inputs-125 numeric
@attribute inputs-126 numeric
@attribute inputs-127 numeric
@attribute inputs-128 numeric
@attribute inputs-129 numeric
@attribute inputs-130 numeric
@attribute inputs-131 numeric
@attribute inputs-132 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
2006,'2018/04/20 14:20:58:932',14,-14.278801,-6.907819,-13.578951,-1.678173,-12.549436,3.487442,-11.780478,8.626451,-10.986438,13.569757,-9.260722,17.700815,-6.359101,20.78348,-2.821555,22.749231,1.149417,23.085295,6.69304,21.782574,11.893047,19.127707,16.543066,15.61519,20.577478,11.307118,23.219564,6.442804,24.46755,1.531181,24.868366,-3.353914,25.031084,-8.256594,-17.454321,-13.467849,-15.725129,-15.609532,-13.174947,-16.539511,-10.429012,-16.482317,-7.687615,-15.785078,2.405504,-16.650578,5.567207,-17.672945,8.914295,-18.126678,12.245205,-17.648636,15.056065,-15.890207,-2.285629,-11.067145,-2.879782,-8.121673,-3.498833,-5.192189,-4.087079,-2.28537,-5.187821,0.736485,-3.80362,1.179843,-2.359941,1.32409,-0.396754,0.920394,1.498601,0.231386,-13.876607,-8.844569,-12.124905,-10.155698,-9.895912,-10.511688,-7.789011,-9.825175,-9.741426,-8.981711,-11.86273,-8.633748,5.269216,-10.791536,7.247717,-11.768358,9.625273,-11.782026,11.703332,-10.732294,9.591456,-10.204704,7.367136,-10.230964,-7.707539,8.587623,-6.165423,6.911028,-4.138386,5.758514,-1.860658,5.88561,1.255407,5.298661,4.38307,6.001616,7.316045,7.343505,5.033373,9.164918,2.122833,10.209395,-0.899103,10.708926,-3.290884,10.681388,-5.674626,10.052368,-3.814602,7.713547,-1.491033,7.751287,2.001707,7.2098,2.32889,7.579401,-1.089229,8.06226,-3.554087,8.077473,0,1,0.5
2007,'2018/04/20 14:20:58:968',14,-14.335096,-6.896911,-13.650718,-1.650179,-12.61719,3.537123,-11.854087,8.685229,-11.079055,13.612802,-9.351148,17.715057,-6.443684,20.774694,-2.911334,22.717537,1.059522,23.035763,6.615737,21.770344,11.829905,19.129019,16.487415,15.637438,20.556004,11.371881,23.250374,6.550739,24.531279,1.663327,24.942247,-3.212334,25.129492,-8.103456,-17.467697,-13.43116,-15.715834,-15.547109,-13.173405,-16.486254,-10.43715,-16.455297,-7.695871,-15.789129,2.382514,-16.586142,5.538826,-17.582918,8.876645,-18.015459,12.200476,-17.548765,15.035847,-15.841365,-2.249919,-11.092835,-2.855482,-8.08914,-3.480399,-5.101545,-4.061818,-2.13459,-5.239977,0.756417,-3.821451,1.230966,-2.33172,1.384843,-0.326339,0.970419,1.596223,0.247931,-13.807028,-8.960312,-12.047176,-10.071082,-9.921353,-10.451592,-7.863413,-10.002333,-9.779421,-9.312267,-11.825633,-8.962575,5.367907,-10.954978,7.369046,-11.680187,9.613914,-11.647901,11.636607,-10.792564,9.545138,-10.485456,7.409191,-10.534045,-7.653776,8.562181,-6.117646,6.890519,-4.086363,5.769122,-1.831501,5.910746,1.26808,5.320583,4.375719,5.996981,7.279558,7.342844,5.018457,9.144957,2.129678,10.162592,-0.87672,10.635298,-3.237473,10.622913,-5.612923,10.015723,-3.760972,7.782615,-1.454422,7.829291,2.005258,7.290446,2.308155,7.473665,-1.072631,7.917638,-3.498752,7.959896,0,1,0.5
2008,'2018/04/20 14:20:59:014',14,-14.294191,-6.928239,-13.585581,-1.681688,-12.545769,3.500781,-11.772261,8.654232,-10.982474,13.603003,-9.257641,17.725767,-6.347402,20.786488,-2.795994,22.719536,1.174773,23.036242,6.709307,21.725664,11.891586,19.061035,16.521879,15.545114,20.548988,11.2499,23.198725,6.412242,24.454514,1.531667,24.852547,-3.324159,25.007017,-8.197198,-17.535984,-13.451672,-15.815779,-15.617289,-13.263431,-16.569538,-10.508606,-16.524246,-7.756519,-15.832787,2.377586,-16.684416,5.53475,-17.708925,8.879312,-18.163237,12.208756,-17.686441,15.01396,-15.924525,-2.291682,-11.079201,-2.886468,-8.128693,-3.505823,-5.194211,-4.093349,-2.282514,-5.190523,0.762195,-3.794265,1.198869,-2.339563,1.336861,-0.371462,0.932078,1.525241,0.24104,-13.987762,-8.786761,-12.208122,-10.132998,-9.93636,-10.49403,-7.793691,-9.776051,-9.783312,-8.915483,-11.941586,-8.561682,5.222506,-10.750141,7.223548,-11.761106,9.644701,-11.788039,11.759223,-10.714899,9.616817,-10.160045,7.355014,-10.183262,-7.654677,8.602515,-6.110785,6.931533,-4.089397,5.778713,-1.820674,5.900258,1.290758,5.306925,4.41355,5.993369,7.3448,7.321655,5.076687,9.141966,2.178225,10.190756,-0.836956,10.695006,-3.226744,10.675342,-5.612581,10.056505,-3.780857,7.726206,-1.436081,7.759249,2.075425,7.204758,2.40929,7.562471,-1.02498,8.054318,-3.517329,8.079767,0,1,0.5
2009,'2018/04/20 14:20:59:032',14,-14.284967,-6.734152,-13.568787,-1.493305,-12.505025,3.68405,-11.717505,8.808638,-10.935729,13.691319,-9.20396,17.744682,-6.307901,20.774162,-2.80354,22.70269,1.151715,22.986185,6.704329,21.730556,11.917011,19.103903,16.563477,15.627303,20.617109,11.38555,23.298262,6.590161,24.565748,1.715594,24.980249,-3.156591,25.179718,-8.042387,-17.552034,-13.387592,-15.79496,-15.537084,-13.240224,-16.498278,-10.48841,-16.478418,-7.730412,-15.815145,2.295802,-16.62146,5.477457,-17.625154,8.842074,-18.057699,12.192825,-17.575809,15.056715,-15.838502,-2.296698,-11.144516,-2.903471,-8.130209,-3.527429,-5.132319,-4.10424,-2.153526,-5.192271,0.786339,-3.809705,1.242675,-2.359255,1.38306,-0.382261,0.975624,1.514644,0.265986,-13.771462,-8.969748,-12.03378,-10.078715,-9.93276,-10.461188,-7.896119,-10.016335,-9.789619,-9.327863,-11.81312,-8.976121,5.323075,-10.991315,7.307149,-11.71681,9.530149,-11.684138,11.534365,-10.835208,9.458821,-10.532025,7.344476,-10.576023,-7.675127,8.565033,-6.134559,6.900122,-4.108957,5.773776,-1.861878,5.902349,1.240011,5.313757,4.357418,5.984647,7.295036,7.310052,5.027822,9.117363,2.125694,10.134313,-0.887551,10.606823,-3.250944,10.608444,-5.630187,10.009213,-3.751371,7.795107,-1.482489,7.828096,1.956991,7.29282,2.266635,7.443033,-1.097511,7.868959,-3.485477,7.935863,0,1,0.5
2010,'2018/04/20 14:20:59:068',14,-14.437285,-7.175292,-13.742445,-1.924533,-12.716893,3.264732,-11.945496,8.439275,-11.132957,13.433932,-9.374876,17.624195,-6.419446,20.739885,-2.813579,22.723337,1.210386,23.082153,6.77018,21.78035,11.976956,19.119537,16.618048,15.577334,20.600967,11.211508,23.16078,6.29043,24.350258,1.3318,24.712248,-3.590272,24.834923,-8.528353,-17.497568,-13.482072,-15.772511,-15.616897,-13.223006,-16.54175,-10.474964,-16.48031,-7.735276,-15.780493,2.389025,-16.637741,5.542391,-17.668514,8.881061,-18.128717,12.205812,-17.653387,15.008475,-15.896902,-2.28684,-11.04041,-2.846541,-8.084364,-3.431766,-5.143611,-3.989377,-2.225463,-5.145783,0.81579,-3.742717,1.259543,-2.281452,1.405582,-0.319614,0.997695,1.572453,0.304294,-13.94419,-8.784577,-12.177942,-10.112832,-9.922811,-10.458971,-7.795588,-9.745822,-9.768125,-8.889525,-11.911922,-8.543681,5.228343,-10.705987,7.21435,-11.714446,9.620073,-11.742102,11.726224,-10.682864,9.600805,-10.120635,7.349892,-10.139439,-7.657917,8.620173,-6.095729,6.956234,-4.061046,5.813971,-1.773958,5.947059,1.329756,5.356067,4.452188,6.049638,7.386121,7.375508,5.108338,9.200706,2.202576,10.253379,-0.815241,10.754439,-3.218718,10.723095,-5.610468,10.087831,-3.763409,7.766272,-1.399706,7.811744,2.102861,7.260094,2.425819,7.624955,-1.007325,8.111827,-3.514396,8.125536,0,1,0.5
2011,'2018/04/20 14:20:59:087',14,-14.211287,-6.784394,-13.520476,-1.548705,-12.481583,3.624863,-11.726227,8.747022,-10.964393,13.639312,-9.255324,17.714764,-6.361481,20.75779,-2.838398,22.688368,1.129771,22.972916,6.689995,21.733315,11.916148,19.127472,16.578289,15.661917,20.622972,11.411638,23.264097,6.594508,24.509132,1.690584,24.913395,-3.21476,25.105682,-8.133538,-17.470699,-13.483616,-15.727761,-15.604889,-13.199168,-16.539154,-10.481278,-16.508369,-7.763903,-15.8416,2.347876,-16.669453,5.526236,-17.676817,8.887891,-18.110844,12.235868,-17.619513,15.08618,-15.862856,-2.320807,-11.082191,-2.924674,-8.099495,-3.548139,-5.133886,-4.128056,-2.187876,-5.207715,0.78624,-3.833306,1.229902,-2.394048,1.365376,-0.41777,0.963698,1.485647,0.267411,-13.795356,-8.944079,-12.053046,-10.085689,-9.930551,-10.455812,-7.887928,-9.965193,-9.790989,-9.251535,-11.830763,-8.903983,5.34586,-10.94575,7.330691,-11.721397,9.584728,-11.696299,11.607999,-10.816611,9.524244,-10.469912,7.384743,-10.506756,-7.657757,8.594496,-6.116735,6.930786,-4.103349,5.802463,-1.869204,5.929856,1.220009,5.343297,4.336004,6.017757,7.286098,7.333586,5.012423,9.140107,2.109244,10.15658,-0.896604,10.628797,-3.253172,10.634501,-5.626251,10.040148,-3.767551,7.827793,-1.489626,7.857384,1.963777,7.320125,2.271461,7.469779,-1.106897,7.892696,-3.511155,7.968066,0,1,0.5
2012,'2018/04/20 14:20:59:150',14,-14.372431,-7.104312,-13.686353,-1.836272,-12.663166,3.36814,-11.889974,8.540298,-11.083319,13.504842,-9.320004,17.638161,-6.36293,20.693037,-2.776548,22.627438,1.224582,22.942724,6.756142,21.646833,11.962379,19.028141,16.634214,15.568391,20.687534,11.300195,23.340544,6.46114,24.591032,1.563112,24.97752,-3.313389,25.133083,-8.206531,-17.506941,-13.439176,-15.772901,-15.590094,-13.222928,-16.530741,-10.473502,-16.477489,-7.728718,-15.776205,2.361615,-16.622141,5.531065,-17.647614,8.887225,-18.097195,12.226773,-17.605478,15.047745,-15.828934,-2.330684,-11.027533,-2.927163,-8.085823,-3.546181,-5.159915,-4.131645,-2.256264,-5.1157,0.743605,-3.781699,1.154995,-2.396505,1.28693,-0.471692,0.89852,1.388884,0.242033,-13.907941,-8.795225,-12.149112,-10.080738,-9.926688,-10.440421,-7.822699,-9.782907,-9.776721,-8.948175,-11.894126,-8.600228,5.258511,-10.747252,7.240631,-11.692438,9.606747,-11.699416,11.685572,-10.677942,9.572334,-10.166305,7.351925,-10.19307,-7.632492,8.62527,-6.105567,6.953889,-4.105608,5.785155,-1.846195,5.903859,1.257914,5.316891,4.371562,6.025003,7.306653,7.353407,5.045093,9.156591,2.154681,10.196779,-0.848075,10.700089,-3.228841,10.682072,-5.600105,10.066342,-3.764424,7.735025,-1.458827,7.757433,2.019489,7.216833,2.356211,7.58397,-1.043006,8.068305,-3.493637,8.093709,0,1,0.5
2013,'2018/04/20 14:20:59:167',14,-14.26486,-6.724065,-13.545222,-1.514626,-12.482921,3.629031,-11.696199,8.734624,-10.902675,13.63271,-9.173618,17.725914,-6.284261,20.796074,-2.778807,22.762733,1.17452,23.075588,6.718929,21.796766,11.917748,19.146133,16.550846,15.639557,20.573412,11.351849,23.213919,6.506096,24.467129,1.594573,24.886332,-3.30364,25.088938,-8.217381,-17.49173,-13.460236,-15.739885,-15.577044,-13.19911,-16.509995,-10.465376,-16.478251,-7.729389,-15.804112,2.300801,-16.64884,5.501,-17.667715,8.885757,-18.103527,12.25196,-17.598616,15.113761,-15.825774,-2.34215,-11.098893,-2.937155,-8.090108,-3.551084,-5.097767,-4.121466,-2.126175,-5.130695,0.741276,-3.795158,1.166152,-2.401969,1.298662,-0.465095,0.902341,1.405419,0.227184,-13.778417,-8.932676,-12.042463,-10.056941,-9.932241,-10.438381,-7.892822,-9.989374,-9.785969,-9.283956,-11.814474,-8.927711,5.319532,-10.983548,7.306866,-11.721542,9.544574,-11.684167,11.555431,-10.823137,9.476148,-10.511471,7.349462,-10.555522,-7.632044,8.636497,-6.126998,6.932319,-4.117201,5.765091,-1.861574,5.887437,1.241738,5.296737,4.354625,6.005131,7.281013,7.358805,5.012196,9.165189,2.122847,10.1937,-0.880156,10.685051,-3.235001,10.678859,-5.603833,10.077994,-3.763778,7.79646,-1.484403,7.816144,1.96854,7.282058,2.273964,7.499218,-1.097084,7.9486,-3.497319,8.003263,0,1,0.5
2014,'2018/04/20 14:20:59:217',14,-14.367856,-7.062645,-13.706025,-1.814046,-12.702406,3.372051,-11.938768,8.524502,-11.127613,13.474636,-9.369605,17.605793,-6.419867,20.666775,-2.836937,22.610285,1.166832,22.940914,6.698554,21.672882,11.919685,19.08954,16.606945,15.653252,20.671356,11.397429,23.329781,6.557413,24.579594,1.651292,24.964542,-3.235781,25.118048,-8.138466,-17.463167,-13.480534,-15.732287,-15.625267,-13.182596,-16.55381,-10.438368,-16.49041,-7.703125,-15.785006,2.392448,-16.629095,5.568354,-17.657438,8.928881,-18.111361,12.270818,-17.61928,15.084352,-15.834005,-2.312074,-11.039248,-2.901984,-8.107781,-3.515822,-5.192137,-4.098135,-2.299308,-5.203946,0.718039,-3.821738,1.154583,-2.381503,1.293487,-0.407071,0.892572,1.496189,0.206621,-13.913915,-8.801909,-12.146454,-10.118679,-9.898973,-10.470541,-7.782119,-9.777169,-9.750689,-8.925182,-11.886464,-8.577737,5.253636,-10.724938,7.241289,-11.710215,9.632149,-11.72376,11.72506,-10.672348,9.601564,-10.131318,7.362545,-10.156051,-7.615955,8.625633,-6.101393,6.939106,-4.102918,5.768811,-1.844692,5.892303,1.257164,5.308371,4.365854,6.02732,7.281631,7.375897,5.012228,9.157246,2.120317,10.172847,-0.871313,10.662699,-3.237405,10.647395,-5.594579,10.047758,-3.757825,7.722016,-1.465197,7.745966,1.995112,7.214061,2.318854,7.568132,-1.059522,8.041708,-3.490646,8.065882,0,1,0.5
2015,'2018/04/20 14:20:59:250',14,-14.145113,-6.648136,-13.45025,-1.475517,-12.401322,3.630698,-11.621632,8.700079,-10.832313,13.566469,-9.125356,17.643541,-6.281095,20.726749,-2.822283,22.717497,1.10086,23.047344,6.615865,21.780617,11.808997,19.152931,16.459446,15.686794,20.532869,11.447999,23.241301,6.634744,24.544958,1.743532,25.003357,-3.137116,25.247597,-8.034758,-17.391804,-13.506677,-15.663739,-15.599364,-13.152289,-16.518532,-10.449608,-16.485847,-7.742011,-15.82344,2.350053,-16.648355,5.561718,-17.658207,8.95479,-18.089899,12.325715,-17.582102,15.187093,-15.810735,-2.358832,-11.110157,-2.981821,-8.101822,-3.622924,-5.110117,-4.216664,-2.139583,-5.26775,0.749429,-3.910439,1.204156,-2.488796,1.349282,-0.504145,0.94072,1.410663,0.237649,-13.691561,-8.999661,-11.968295,-10.135369,-9.862452,-10.504694,-7.834001,-10.034056,-9.71721,-9.326224,-11.739363,-8.974809,5.380929,-11.013693,7.363069,-11.766889,9.601829,-11.721736,11.603897,-10.839858,9.527642,-10.521996,7.406104,-10.568869,-7.699539,8.599619,-6.199266,6.910653,-4.18522,5.767437,-1.934343,5.901829,1.188129,5.307617,4.322811,6.002234,7.270151,7.341972,4.975799,9.156939,2.064354,10.188443,-0.955325,10.680688,-3.31289,10.671245,-5.684774,10.061354,-3.816054,7.790533,-1.564443,7.825245,1.887916,7.283327,2.195685,7.497569,-1.176112,7.948571,-3.549612,7.992773,0,1,0.5
2016,'2018/04/20 14:20:59:317',14,-14.360174,-7.088096,-13.691795,-1.848207,-12.685756,3.331591,-11.944948,8.485029,-11.143062,13.448683,-9.384425,17.603125,-6.425987,20.680391,-2.822364,22.625208,1.203744,22.947317,6.732887,21.684221,11.957075,19.094763,16.638681,15.638964,20.663891,11.348386,23.248821,6.472567,24.455601,1.532892,24.827524,-3.386371,24.981205,-8.320563,-17.443119,-13.434623,-15.70035,-15.536305,-13.164343,-16.444332,-10.439146,-16.395412,-7.720939,-15.718871,2.387852,-16.57795,5.566924,-17.591429,8.927649,-18.037048,12.271959,-17.554939,15.09792,-15.797221,-2.337407,-11.060976,-2.911189,-8.072297,-3.513276,-5.100914,-4.084023,-2.152298,-5.261384,0.771338,-3.8522,1.222965,-2.381251,1.369083,-0.385035,0.955536,1.545534,0.249645,-13.959973,-8.835081,-12.172782,-10.137872,-9.920643,-10.483627,-7.792611,-9.80148,-9.777721,-8.998199,-11.922415,-8.648727,5.272574,-10.771864,7.28373,-11.753456,9.689135,-11.769396,11.808505,-10.737365,9.659816,-10.233245,7.407476,-10.255036,-7.758489,8.612942,-6.185849,6.927968,-4.128144,5.78881,-1.828341,5.913625,1.307509,5.320906,4.472178,6.001166,7.442467,7.333353,5.126018,9.148175,2.185333,10.183122,-0.850672,10.675627,-3.269741,10.669847,-5.68931,10.064517,-3.873749,7.736755,-1.460075,7.764022,2.11904,7.207884,2.44516,7.576726,-1.056911,8.059301,-3.614129,8.096498,0,1,0.5
2017,'2018/04/20 14:20:59:335',14,-14.250125,-6.490982,-13.529564,-1.304687,-12.463225,3.818359,-11.680835,8.891539,-10.906503,13.731248,-9.195089,17.7614,-6.340786,20.793898,-2.869364,22.725988,1.061828,23.016539,6.600414,21.771055,11.790915,19.130026,16.412663,15.638954,20.453447,11.401551,23.144886,6.615458,24.429852,1.747402,24.871853,-3.121553,25.089693,-8.005349,-17.580093,-13.328393,-15.847713,-15.501175,-13.2894,-16.47286,-10.531752,-16.463102,-7.765675,-15.81932,2.318184,-16.626251,5.530265,-17.644453,8.927135,-18.090326,12.308118,-17.605934,15.176942,-15.837156,-2.283915,-11.145336,-2.888488,-8.132444,-3.510743,-5.136498,-4.08279,-2.159742,-5.284032,0.774833,-3.85296,1.255222,-2.346863,1.400435,-0.319398,0.976224,1.622146,0.231851,-13.823141,-9.007221,-12.068294,-10.208055,-9.905849,-10.583657,-7.834044,-10.0411,-9.763064,-9.318553,-11.831785,-8.962665,5.338984,-11.039582,7.335233,-11.872458,9.626496,-11.855988,11.669398,-10.927135,9.56519,-10.564664,7.40425,-10.601158,-7.681705,8.569703,-6.140545,6.880916,-4.096678,5.754057,-1.836253,5.885228,1.277084,5.288351,4.40619,5.954785,7.34107,7.293506,5.057325,9.112416,2.143428,10.133767,-0.881597,10.607285,-3.248664,10.614958,-5.637523,10.024797,-3.753436,7.781252,-1.461548,7.815891,1.986833,7.271382,2.28575,7.42187,-1.086636,7.85158,-3.492922,7.924491,0,1,0.5
2018,'2018/04/20 14:20:59:383',14,-14.341264,-6.800748,-13.634162,-1.575729,-12.595621,3.586036,-11.823125,8.71001,-11.020568,13.61995,-9.262055,17.711702,-6.334652,20.758751,-2.779898,22.693022,1.213268,22.985764,6.737917,21.713062,11.932762,19.088194,16.57888,15.613609,20.592775,11.341887,23.204416,6.504816,24.43198,1.600155,24.830143,-3.291874,25.007322,-8.199363,-17.520126,-13.314306,-15.798568,-15.477663,-13.25048,-16.436806,-10.500841,-16.414593,-7.748658,-15.759665,2.359532,-16.602837,5.546745,-17.617287,8.917402,-18.064426,12.271559,-17.580299,15.109508,-15.812909,-2.31703,-11.083876,-2.90543,-8.112203,-3.516287,-5.157511,-4.087617,-2.223809,-5.21854,0.762559,-3.82627,1.214052,-2.370838,1.35627,-0.390207,0.944028,1.520553,0.237129,-13.829334,-8.925669,-12.086208,-10.218231,-9.881352,-10.571285,-7.792605,-9.899895,-9.731733,-9.098729,-11.832455,-8.750925,5.304006,-10.896881,7.272555,-11.86095,9.623011,-11.869301,11.68691,-10.843834,9.585566,-10.354481,7.387058,-10.376197,-7.768049,8.591111,-6.196654,6.915766,-4.140625,5.774913,-1.843978,5.89402,1.290334,5.303437,4.447111,5.983674,7.419261,7.30608,5.110593,9.127078,2.172976,10.164665,-0.870598,10.6575,-3.28732,10.655018,-5.702767,10.047526,-3.832449,7.722395,-1.476621,7.742609,2.042948,7.19871,2.372567,7.559896,-1.074671,8.031909,-3.567282,8.075219,0,1,0.5
2019,'2018/04/20 14:20:59:402',14,-14.288872,-6.699558,-13.571054,-1.470421,-12.512926,3.696885,-11.736069,8.81763,-10.969642,13.707269,-9.250842,17.783709,-6.368466,20.840181,-2.849441,22.774538,1.119393,23.066017,6.674353,21.800997,11.863541,19.130817,16.471399,15.601492,20.47727,11.323333,23.125277,6.508319,24.373993,1.61865,24.782219,-3.268271,24.958382,-8.16957,-17.594879,-13.330107,-15.86447,-15.498004,-13.307141,-16.460558,-10.552566,-16.443172,-7.793083,-15.791559,2.299497,-16.604967,5.487126,-17.629278,8.862043,-18.084642,12.225928,-17.617752,15.083078,-15.863375,-2.290886,-11.124713,-2.881211,-8.113035,-3.489923,-5.118279,-4.051262,-2.143246,-5.238373,0.799291,-3.809431,1.263139,-2.309503,1.402129,-0.299696,0.98348,1.62595,0.253255,-13.913252,-8.964865,-12.130387,-10.217199,-9.914312,-10.588202,-7.804932,-9.978175,-9.774128,-9.225212,-11.887501,-8.869945,5.252728,-10.975012,7.260199,-11.880659,9.607701,-11.886291,11.695118,-10.915527,9.566041,-10.491181,7.357651,-10.517296,-7.600931,8.591866,-6.073936,6.890057,-4.044647,5.751028,-1.789871,5.877598,1.307652,5.279864,4.421774,5.951175,7.33827,7.302153,5.088845,9.141856,2.19765,10.188676,-0.817994,10.672097,-3.187884,10.675358,-5.568651,10.065999,-3.718185,7.785867,-1.400055,7.813744,2.061745,7.266228,2.365172,7.452768,-1.020492,7.896518,-3.460343,7.966949,0,1,0.5
2020,'2018/04/20 14:20:59:432',14,-14.34726,-6.990903,-13.65761,-1.743877,-12.629175,3.443097,-11.869959,8.59806,-11.08967,13.544442,-9.343775,17.672478,-6.414495,20.743792,-2.849091,22.68856,1.154681,22.995892,6.677093,21.722111,11.872054,19.086266,16.524923,15.610804,20.562656,11.343935,23.208708,6.513567,24.461893,1.616982,24.870676,-3.265235,25.055586,-8.164521,-17.480804,-13.317504,-15.747466,-15.457994,-13.202088,-16.410334,-10.456072,-16.389009,-7.704917,-15.738205,2.351495,-16.550951,5.524582,-17.556145,8.880132,-17.999735,12.221962,-17.534952,15.064424,-15.809418,-2.298629,-11.083279,-2.896348,-8.092138,-3.515998,-5.117952,-4.094059,-2.164855,-5.241137,0.784486,-3.837846,1.248851,-2.368183,1.399793,-0.376157,0.985716,1.540537,0.271099,-13.810121,-8.96527,-12.054317,-10.201722,-9.866293,-10.558075,-7.781439,-9.94517,-9.722878,-9.191349,-11.81308,-8.84545,5.32748,-10.921714,7.307906,-11.819805,9.633697,-11.819153,11.695332,-10.844931,9.591618,-10.410981,7.406219,-10.440733,-7.746175,8.606025,-6.186456,6.923086,-4.130253,5.782822,-1.832008,5.907315,1.306528,5.318396,4.457572,6.002697,7.408904,7.34406,5.108864,9.15572,2.185476,10.190658,-0.852975,10.679092,-3.263543,10.67234,-5.676476,10.063095,-3.83638,7.741364,-1.457639,7.763654,2.079743,7.222721,2.403924,7.574048,-1.055686,8.048234,-3.565565,8.085809,0,1,0.5
